RepoID,IssueID,Title_Description,AST,FixedByID,Name,CreatedDate
MixedRealityToolkit-UnityWebScrap,3120,"[hololens] error when trying to emulate mouse click on a unity ui with tap   does this affect the legacy holotoolkit (master) or the mixed reality toolkit (mrtk_release)?   holotoolkit 2017.4.2.0 and mixed reality toolkit 2018.9.0 (vnext beta)    describe the bug   when trying to emulate a mouse click on a unity ui with the hololens tap the following error appears      to reproduce   - follow this tutorial  - connect to the hololens with holographic remoting - click on the button    expected behavior   the tap gesture should be registered as a button click    actual behavior   it throws an error    unity editor version   - unity 2017.4.14f1 + htk 2017.4.2.0 - unity 2018.2.14f1 + mrtk 2018.9.0  ","<bm>on|start|local|playervoidpredefinedtype|methoddeclarationmethod_namei|mixed|reality|controlleridentifiername|foreachstatement|simplememberaccessexpression|simplememberaccessexpression0|identifiername0mixed|reality|toolkiti|mixed|reality|controlleridentifiername|foreachstatement|simplememberaccessexpression|simplememberaccessexpression0|identifiername1input|systemi|mixed|reality|controlleridentifiername|foreachstatement|simplememberaccessexpression|identifiername1detected|controllersi|mixed|reality|controlleridentifiername|foreachstatementcontrolleri|mixed|reality|controlleridentifiername|foreachstatement|block|methoddeclarationmethod_namemixed|reality|toolkitidentifiername0|simplememberaccessexpression|identifiername1input|systemmixed|reality|toolkitidentifiername0|simplememberaccessexpression0|simplememberaccessexpression|identifiername1detected|controllersmixed|reality|toolkitidentifiername0|simplememberaccessexpression0|simplememberaccessexpression|foreachstatement|block|expressionstatement|invocationexpression|identifiername0spawn|network|controllermixed|reality|toolkitidentifiername0|simplememberaccessexpression0|simplememberaccessexpression|foreachstatementcontrollermixed|reality|toolkitidentifiername0|simplememberaccessexpression0|simplememberaccessexpression|foreachstatement|block|methoddeclarationmethod_nameinput|systemidentifiername1|simplememberaccessexpression0|simplememberaccessexpression|identifiername1detected|controllersinput|systemidentifiername1|simplememberaccessexpression0|simplememberaccessexpression|foreachstatement|block|expressionstatement|invocationexpression|identifiername0spawn|network|controllerinput|systemidentifiername1|simplememberaccessexpression0|simplememberaccessexpression|foreachstatementcontrollerinput|systemidentifiername1|simplememberaccessexpression0|simplememberaccessexpression|foreachstatement|block|methoddeclarationmethod_namedetected|controllersidentifiername1|simplememberaccessexpression|foreachstatement|block|expressionstatement|invocationexpression|identifiername0spawn|network|controllerdetected|controllersidentifiername1|simplememberaccessexpression|foreachstatementcontrollerdetected|controllersidentifiername1|simplememberaccessexpression|foreachstatement|block|methoddeclarationmethod_namespawn|network|controlleridentifiername0|invocationexpression|argumentlist1|argument0|identifiernamecontrollerspawn|network|controlleridentifiername0|invocationexpression|expressionstatement|block|foreachstatementcontrollerspawn|network|controlleridentifiername0|invocationexpression|expressionstatement|block|foreachstatement|block|methoddeclarationmethod_namecontrollerforeachstatement|block|methoddeclarationmethod_namecontrollerforeachstatement|block|expressionstatement|invocationexpression|argumentlist1|argument0|identifiernamecontrollercontrolleridentifiername|argument0|argumentlist1|invocationexpression|expressionstatement|block|foreachstatementcontrollerspawn|controllercommentspawn|controller<em><bm>on|source|detectedvoidpredefinedtype|methoddeclaration|parameterlist|parameter|identifiernamesource|state|event|datavoidpredefinedtype|methoddeclaration|parameterlist|parameterevent|datavoidpredefinedtype|methoddeclarationmethod_namesource|state|event|dataidentifiername|parameterevent|datasource|state|event|dataidentifiername|parameter|parameterlist|methoddeclaration|block|expressionstatement|invocationexpression|identifiername0spawn|network|controllersource|state|event|dataidentifiername|parameter|parameterlist|methoddeclarationmethod_nameevent|dataparameter|parameterlist|methoddeclaration|block|expressionstatement|invocationexpression|identifiername0spawn|network|controllerevent|dataidentifiername0|simplememberaccessexpression|argument0|argumentlist1|invocationexpression|identifiername0spawn|network|controllerevent|dataidentifiername0|simplememberaccessexpression|identifiername1controllerevent|dataparameter|parameterlist|methoddeclarationmethod_nameevent|dataidentifiername0|simplememberaccessexpression|argument0|argumentlist1|invocationexpression|expressionstatement|block|methoddeclarationmethod_namespawn|network|controlleridentifiername0|invocationexpression|argumentlist1|argument0|simplememberaccessexpression|identifiername1controllerspawn|network|controlleridentifiername0|invocationexpression|expressionstatement|block|methoddeclarationmethod_namecontrolleridentifiername1|simplememberaccessexpression|argument0|argumentlist1|invocationexpression|expressionstatement|block|methoddeclarationmethod_namespawn|controllercommentspawn|controller<em><bm>on|source|lostvoidpredefinedtype|methoddeclaration|parameterlist|parameter|identifiernamesource|state|event|datavoidpredefinedtype|methoddeclaration|parameterlist|parameterevent|datavoidpredefinedtype|methoddeclarationmethod_namesource|state|event|dataidentifiername|parameterevent|datasource|state|event|dataidentifiername|parameter|parameterlist|methoddeclarationmethod_nameevent|dataidentifiername0|simplememberaccessexpression|identifiername1controllerevent|dataidentifiername0|simplememberaccessexpression|conditionalaccessexpression|memberbindingexpression|identifiernamevisualizerevent|dataparameter|parameterlist|methoddeclarationmethod_nameevent|dataidentifiername0|simplememberaccessexpression|conditionalaccessexpression|notequalsexpression|ifstatement|block|methoddeclarationmethod_namecontrolleridentifiername1|simplememberaccessexpression|conditionalaccessexpression|memberbindingexpression|identifiernamevisualizercontrolleridentifiername1|simplememberaccessexpression|conditionalaccessexpression|notequalsexpression|ifstatement|block|methoddeclarationmethod_namevisualizeridentifiername|memberbindingexpression|conditionalaccessexpression|notequalsexpression|ifstatement|block|methoddeclarationmethod_namedestroy|network|controlleridentifiername0|invocationexpression|expressionstatement|block|ifstatement|block|methoddeclarationmethod_namespawn|controllercommentspawn|controller<em> ",unknown,bug,12/11/2018
MixedRealityToolkit-UnityWebScrap,3122,service locator doesnt clear core system cache   does this affect the legacy holotoolkit (master) or the mixed reality toolkit (mrtk_release)?   mixed reality toolkit    describe the bug   the cache for the registered core systems do not get cleared and updated when the profile is reset or the system is shut down.  this will cause issues when switching the concrete implementation to a different one when specifying it in the type dropdowns.,NULL,stephenhodgson,unknown,12/11/2018
MixedRealityToolkit-UnityWebScrap,3124,"diagnostics service warnings   does this affect the legacy holotoolkit (master) or the mixed reality toolkit (mrtk_release)?   mixed reality toolkit    describe the bug   when loading the diagnostics demo warnings appear.    to reproduce   steps to reproduce the behavior 1. open project 2. open diagnostics demo 4. see warnings   [image]( ",NULL,stephenhodgson,diagnostics / tools,12/11/2018
MixedRealityToolkit-UnityWebScrap,3125,"input system tried to destroy game objects at the wrong time   does this affect the legacy holotoolkit (master) or the mixed reality toolkit (mrtk_release)?   mixed reality toolkit    describe the bug   when loading a new scene the input system tries to destroy the gaze provider at the wrong times resulting in error messages.    to reproduce   steps to reproduce the behavior 1. open any scene 2. open any new scene 4. see errors   [image]( ",NULL,stephenhodgson,input system,12/11/2018
MixedRealityToolkit-UnityWebScrap,3127,"vnext proposal provide a way for extension services to only be registered once  overview currently we have a few different extension services that can be registered more than once but lots of other devs may want to ensure that theres only one type registered with the service locator. it would be great if there was a way to specify that certain extension services can only be registered once.   requirements   provide a way to specify when extension services can only be registered with the service locator once.   acceptance criteria - [ ] i can specify that an extension service can only be registered once. - [ ] i cannot register another extension service if another of the same type has been registered. ",NULL,unknown,feature request,12/11/2018
MixedRealityToolkit-UnityWebScrap,3128,vnext has two roadmap files   does this affect the legacy holotoolkit (master) or the mixed reality toolkit (mrtk_release)?   mixed reality toolkit    describe the bug   mrtk_development branch has two roadmap files  -  -   we should probably consolidate these and put them into a single file.,NULL,unknown,customer feedback,12/11/2018
MixedRealityToolkit-UnityWebScrap,3130,"xbox one controller ceases to work correctly rs4   rs5   does this affect the legacy holotoolkit (master) or the mixed reality toolkit (mrtk_release)?   holotoolkit    describe the bug   the xbox one controller ceases to work correctly in hl deployment to rs4 and rs5. works great in rs3.    to reproduce   [samplegithubproject]( steps to reproduce the behavior build unity project open visual studio 2017 start debug session and deploy to remote device (hololens running rs4) apply any input to xbox one controller     expected behavior   the xbox one controller gives its input to my program which can then manipulate the cubes location.    actual behavior   upon applying any input to the xbox one controller the controller will spam -1 on the horizontal axis or cease to work entirely. if running in debug mode will occasionally receive the error below  failed to get spatial interaction controller - touchpad thumbstick and vendor data will be unavailable to the application for interactioncontroller  error code 0x00000000.  (filename c\buildslave\unity\build\runtime/vr/hololens/gestures/gesturesource.cpp line 822)    screenshots    [capture](    unity editor version   2017.2.1p2 2017.4.11f1    mixed reality toolkit release version   release holotoolkit 2017.4.2.0    additional context   ",NULL,unknown,hololens| input system,12/11/2018
MixedRealityToolkit-UnityWebScrap,3131,vnext proposal demos should use the default config profile  overview currently we have some custom configuration profiles for the demo examples. ideally wed like new users who are starting out to not have to choose profiles when they press configure the first time.  currently if you download the sdk and the examples youll need to assign the correct profile if more than the default exists because diagnostics has its own custom configuration profile. ( a confused new comer had to ping me to ask which the right one was ).   [image](  ideally most/all of our demo scripts should use the default configuration profiles and should be created with that in mind.,NULL,unknown,unknown,12/11/2018
MixedRealityToolkit-UnityWebScrap,3133,build warnings from tooltip   does this affect the legacy holotoolkit (master) or the mixed reality toolkit (mrtk_release)?   mixed reality toolkit    describe the bug   build warnings from tooltip classes   [image](    to reproduce   - build the project.,NULL,unknown,unknown,13/11/2018
MixedRealityToolkit-UnityWebScrap,3140,[proposal] dev_wrorking_branch rename id like to propose that we rename the dev_working_branch to something less confusing.  lots of feedback about confusion on which branch to use.   we could make a new branch off of it named old/dev_working_branch or similar to help clarify its status.,NULL,unknown,customer feedback,13/11/2018
MixedRealityToolkit-UnityWebScrap,3141,"vnext task make the extension service list sortable by priority  overview being able to visually see the priority of registered extension services would be a nice addition. also sorting them would be good to help quickly update the priority as well.   requirements   registered extension services are listed in the order of their priority from highest to lowest.   users can sort extension services in the registered service providers profile by clicking and dragging.   should not be a breaking change as the only change is to the inspector of the profile.   acceptance criteria - [ ] when i open the registered extension service profile i can see the services listed out in order. - [ ] when i click and drag on an extension service entry i can move it up and down the list which adjusts its priority in relation to its neighbors. - [ ] when updating i dont need to re-create the registered extension services profile. ",NULL,unknown,feature request| services,13/11/2018
MixedRealityToolkit-UnityWebScrap,3142,vnext task make async appx build cancel-able.   does this affect the legacy holotoolkit (master) or the mixed reality toolkit (mrtk_release)?   mixed reality toolkit    is your feature request related to a problem? please describe.   once an appx build is started theres no real way to cancel it. we should add a button to do that.,NULL,unknown,build / tools| customer feedback| editor| feature request,14/11/2018
MixedRealityToolkit-UnityWebScrap,3144,"vnext task add logging to the activeprofile property  overview as part of the discussion of 3143 the redundancy of multiple methods logging in response to a null activeprofile was noted. this change will move the log message into the property getter and save on developer typing )   requirements    add log message to the activeprofile getter   remove custom log messages related to a null activeprofile from all methods.   acceptance criteria  - [x] log messages are received as appropriate - [x] reduction in code ",NULL,davidkline-ms,diagnostics / tools,14/11/2018
MixedRealityToolkit-UnityWebScrap,3145,"does hl portal display anchor from world anchor store    does this affect the legacy holotoolkit (master) or the mixed reality toolkit (mrtk_release)?   holotoolkit | mixed reality toolkit    describe the bug   unable to see spatial anchor in web view. i am not sure its a bug. but wanted to know if hl portal shows anchor from world anchor store or just attaching to game object in scene is enough. i am not able to get anchor even after attaching and saving using world anchor manager api.    to reproduce   attach world anchor to game object and store using worldanchormanager api provided bymrtk. many a times it fails to delete anchor or even add anchor.     expected behavior   a clear and concise description of what you expected to happen.    actual behavior   a clear and concise description of what happens instead.    screenshots   if applicable add screenshots to help explain your problem.    unity editor version   2017.4.6f1    mixed reality toolkit release version   2017.4    additional context   add any other context about the problem here. ",NULL,unknown,question| spatial mapping / awareness,15/11/2018
MixedRealityToolkit-UnityWebScrap,3146,qr code reading seems to have an unspoken limit - either based on total size of all code contents or number of codes i have a few things i need to test on this still but wanted to write down what i’ve found. i was playing around with the qr reading and had an issue reading one of the codes it would fail at the point where it gets the relativepose to position the code object for some unknown reason that value would just come back null even though the code was right in front of me.  i restarted mrp and replugged the hmd tried again reading codes in a different order and at some point a few codes (i had added more codes to the room at this point) had the same issue. they had an id had contents but there were no spatial coordinates for them and relativepose was null.  i have a few codes that are full-on blocks of json as i was testing how high a version i could get to read (answer is only the first few sizes of qr codes will read) so i’m wondering if whatever is storing the spatial coordinates is filling up when storing these extra large codes. the other option is there is a limit on the number of codes you can track before it stops reading new ones but if so this limit isn’t terribly big.  i’m aiming to get some exact numbers so i can give some more precise answers. if anyone wants to print off a whole bunch of codes you can do so here  - the print view will segment them 1 to a page and even gives you the code that they contain.,NULL,unknown,feature request,15/11/2018
MixedRealityToolkit-UnityWebScrap,3147,windowsmixedrealityspatialobserver extension service should not be in core/devices/mixedreality   does this affect the legacy holotoolkit (master) or the mixed reality toolkit (mrtk_release)?   mixed reality toolkit    describe the bug   the windowsmixedrealityspatialobserver extension service is not an input device and should be co-located with the system that depends on it in the mixedrealitytoolkit-sdk\features\spatialawareness folder.,NULL,stephenhodgson,unknown,15/11/2018
MixedRealityToolkit-UnityWebScrap,3153,"add support for gltf importer on hololens   does this affect the legacy holotoolkit (master) or the mixed reality toolkit (mrtk_release)?   no   what i want to happen when use the gltf submodule to import gltf file at runtime in holotoolkit it could load the model when the project runs on hololens. personally i believe it is because system.io access (like filestream would be denied by hololens system and there is no way to fix it)     to reproduce   link  steps to reproduce the behavior please see the readme file in the repo    expected behavior   the duck.gltf model should appear in the scene and the textmesh should be flag is true    actual behavior   the duck.gltf never loads in the scene and the textmesh is the path to the app local folder which means the gltf importer never finishs correctly    screenshots       unity editor version   2017.4.14f1    mixed reality toolkit release version   2017.4.2.0    additional context   could you confirm that the api system.io.file in unity does not work at all on hololens? do you have any suggestion about how to make gltf importer work on hololens? thanks  ",NULL,unknown,unknown,16/11/2018
MixedRealityToolkit-UnityWebScrap,3154,"how to make an appx build that work on hololens desktop and mr mode  overview i want to create a cross platform application appx build that works on hololens desktop and mr mode. when i try to build and run on different platforms it is not supported. how can i go about it?  expected behavior here is what i am trying to achieve 1. create a uwp project in unity which has mrtk integrated 2. when it is built it the sample appx build should work on hololens mr and desktop mode - in  holololens i should be able to interact with the app using gestures - in mr device i should be able to interact with the app using the mr controllers - in desktop i should be able to navigate and interact with keyboard and mouse - all these need to be from a single appx file  how can i make a build which has all these platforms supported? please help me if anyone has figured out how to go about it.  thanks )  ",NULL,unknown,documentation| stale,16/11/2018
MixedRealityToolkit-UnityWebScrap,3157,"vnext task support for service specific logging levels  overview this will be  part 3  of the logging level work.  received feedback that developer customers may wish to configure separate logging levels for the core toolkit component and individual systems surfaced in the profiles.   requirements    developers can provide system specific logging levels (ex teleport logs everything input only critical errors)   developers can opt to inherit the mixedrealitytoolkit objects configured logging level.   acceptance criteria  - [ ] developer customers can chose to set     - [ ] inherit mrtk default log level     - [ ] custom log level - [ ] system profiles expose appropriate controls - [ ] systems are updated to supply the appropriate logging level ",NULL,davidkline-ms,diagnostics / tools,16/11/2018
MixedRealityToolkit-UnityWebScrap,3158,improve workflow for stabilization plane   does this affect the legacy holotoolkit (master) or the mixed reality toolkit (mrtk_release)?   mixed reality toolkit    is your feature request related to a problem? please describe.   as stated in the documentation [here](   on a hololens running the windows 10 april 2018 update or later (turning on enable depth buffer sharing) will analyze the depth buffer to pick an optimal stabilization plane automatically.  that article incorrectly states that its turned on by default now but i see 1939 proposed to address this issue. (and i support that change.)   regardless of whether or not 1939 gets implemented we need to provide better guidance about what to do when   depth buffer sharing   is turned on. in fact what _should_ be done to the mrtk when this is enabled? should stabilizationplanemodifier be disabled entirely? should its setstabilizationplane field be set to false? and what changes if any should be made to the inputmanager prefab?  at the very least i feel something should be added to the   apply mixed reality project settings   screen that describes this option. ideally there would be something that prompts the user to see if all of their devices will be running rs4 or later and changes the settings accordingly.,NULL,davidkline-ms,bug,16/11/2018
MixedRealityToolkit-UnityWebScrap,3160,"vnext tests fail   does this affect the legacy holotoolkit (master) or the mixed reality toolkit (mrtk_release)?    mixed reality toolkit  overview --- mixedrealitytoolkittests are failing.   [image]( ",NULL,unknown,unknown,16/11/2018
MixedRealityToolkit-UnityWebScrap,3161,"vnext configuring an empty scene for the mrtk raises errors   does this affect the legacy holotoolkit (master) or the mixed reality toolkit (mrtk_release)?    mixed reality toolkit    describe the bug   when configuring a new scene errors occur    to reproduce   steps to reproduce the behavior 1. create new scene 2. click configure. 3. see errors   [image]( ",NULL,unknown,unknown,16/11/2018
MixedRealityToolkit-UnityWebScrap,4006,"generic input action handler  describe the problem  on the surface input actions _appear_ to be a centralized place for defining user intents. for example the application may have actions for things like fire save and add a note.   inside the mrtk configuration settings actions can be triggered by any number of input sources. for example the fire intent can be triggered by speaking the word fire as well as by pressing the x button on a controller.   conceptually a developer would then assume that they could handle the action (the intent) regardless of the source that triggered it. however in the current design that is not the case.  in the current design in order to handle the fire intent the developer must handle each source event type. in this example they would need to handle the speech recognized event and check the event payload for the action as well as handle the controller pressed event and check the event payload for the action. this not only requires each intent handler to implement many interfaces but it means that new sources added via  configuration wont trigger until code is added to the handler.    describe the solution youd like  we would like a generic way to handle an action regardless of the source that triggered it. since many of the current sources have starting and ending events this should be reflected too. the generic action handler would have   action_started   and   action_ended  . these would map to source events like   button_pressed   and   button_released  . a strategy would need to be defined for sources that do not provide both events. for example a voice command would obviously trigger the   started   event but what should be done about   ended  ?    describe alternatives youve considered  the alternate as described above requires implementing each and every source event type interface.   additional context  add any other context or screenshots about the feature request here. ",NULL,unknown,feature request| input system| urgency-soon,17/04/2019
MixedRealityToolkit-UnityWebScrap,4008,"interactables not triggerd by input action voice  describe the bug  interactables like pressablebutton are not triggered by input action voice commands. however they _are_ triggered by their own voice commands which causes confusion.   to reproduce  under mrtk input configuration create an action   [image](  under speech commands create a command that will trigger the action   [image](  add a   pressablebutton   to the scene and subscribe to the onclick event   [image](  under the   interactable   section select the same action defined above but _do not_ define a voice command.   [image](  run the app and notice that the onclick handler doesnt fire even when the voice command is spoken.   if you return to the editor and supply a voice command within the interactable section it _will_ fire. however its confusing why this extra voice command exists in the first place.   your setup (please complete the following information)  - unity version 2018.3.12f1 - mrtk version rc1   target platform (please complete the following information)  - hololens 2   additional context    important   we highly recommend that this be resolved using a generic handler such as the one described in 4006  ",NULL,cre8ivepark,0 - backlog| bug| speech| ux controls| ux controls - interactable,17/04/2019
MixedRealityToolkit-UnityWebScrap,4009,need documentation on how to trigger interactables from code  describe the problem a couple of patterns for interactables need documentation a) how to change state in code  - example use case checking a checkbox triggers an onclick event set up in inspector and hides an object. tapping the object also hides it and should cause the checkbox to show as checked. how would this be done in code?  b) setting / changing defaults at start. ideally this would be done by exposing some settings in the inspector (see 3603) but alternately an explanation of how to accomplish this either in code or by changing the profile templates.,NULL,killerantz,0 - backlog| documentation| ux controls| urgency-soon,17/04/2019
MixedRealityToolkit-UnityWebScrap,4011,"intermittent guilayout mismatched layoutgroup.repaint when opening interactable  describe the bug after i import mrtk v2 rc1 created a scene.  simply drag pressablebutton.prefab and hit run button.. i received the following error.  argumentexception guilayout mismatched layoutgroup.repaint   to reproduce steps to reproduce the behavior  1. import mrtk v2 rc1 2. create new scene and click mrtk add to scene and config 3. click play button in unity.  4. see error   expected behavior  a clear and concise description of what you expected to happen.   screenshots  if applicable add screenshots to help explain your problem.  [image](   [image](   your setup (please complete the following information) - mrtk v2 rc1 - unity 2018.3.10f1   target platform (please complete the following information)  - hololens - hololens 2 - wmr immersive - openvr   additional context  add any other context about the problem here. ",NULL,killerantz,0 - backlog| bug| profile and inspectors| release blocker| ux controls| ux controls - interactable,18/04/2019
MixedRealityToolkit-UnityWebScrap,4014,cloning a sub-profile in the editor results in the wrong name  describe the bug  it seems like the name that i enter for a cloned sub-profile isnt used.   to reproduce  if i add a new scene in unity configure the mrtk in the scene configure a profile for the mrtk and then use the ui to clone one of the sub-profile then it seems like the name that i enter for the new profile isnt used.  for example - try cloning the camera profile call your new profile foo and you end up with a profile called mixed reality camera profile or similar   expected behavior  id expect the name from the dialog to be used.   screenshots  n/a  your setup (please complete the following information)  - unity version [e.g. 2018.3.11f1] - mrtk version [e.g. v2.0.0 rc1]   target platform (please complete the following information)  - hololens 2   additional context  n/a,NULL,wiwei,bug| fixed,18/04/2019
MixedRealityToolkit-UnityWebScrap,4015,additional parameter to construct settingsprovider on 2019.1  describe the bug  source file mixedrealitypreferences.cs (around line 70) constructs a settingsprovider with a single parameter. it looks like in unity 2019 the second (scope parameter) is required so you get a compilation failure there.   to reproduce  source file mixedrealitypreferences.cs (around line 70) constructs a settingsprovider with a single parameter. it looks like in unity 2019 the second (scope parameter) is required.   expected behavior  n/a   screenshots  n/a   your setup (please complete the following information)  - unity version 2019.1.0f1 - mrtk version v2.0.0-rc1   target platform (please complete the following information)  - hololens - hololens 2   additional context  n/a,NULL,wiwei,bug| fixed,18/04/2019
MixedRealityToolkit-UnityWebScrap,402,bluetooth ibeacon in unity now im working with an indoor localization project which involves ibeacon. how can i access all the bluetooth devices paired to hololens? and then get the information that the ibeacon sends.,NULL,unknown,hololens| question,16/12/2016
MixedRealityToolkit-UnityWebScrap,4020,"my speech demo in mrtk v2 donnot work(unity or hololens(1st))but other demo perform well   describe the bug  a clear and concise description of what the bug is.   to reproduce  steps to reproduce the behavior  1. go to ... 2. click on .... 3. scroll down to .... 4. see error   expected behavior  a clear and concise description of what you expected to happen.   screenshots  if applicable add screenshots to help explain your problem.   your setup (please complete the following information)  - unity version [e.g. 2018.3.11f1] - mrtk version [e.g. v2.0]   target platform (please complete the following information)  - hololens - hololens 2 - wmr immersive - openvr   additional context  add any other context about the problem here. ",NULL,unknown,bug,19/04/2019
MixedRealityToolkit-UnityWebScrap,4023,"mrtk v2/manipulation handler - how to make rectangle around coffee cup?  describe the issue hi. im following the manipulation handler in mrtk v2.0 documentation. (environment - mrtk v2.0 rc1) i copied existing handinteractionexamples scene and deleted couple of object to make it simple. then i imported coffee cup prefab on the scene and applied the same manipulation handler with same properties of original scene. but when i run it i dont see boudingbox like rectangle around coffee cup.  [image](  but when i run the original scene i can clearly see the rectangle from the beginning.  [image](  because i cannot see the rectangle i cannot scale and rotate it. the only thing i can do is dragging.  can you give me some hint on this?   feature area whats incorrect? whats missing?   existing doc link    additional context here are the inspector properties of coffee cup.  [image](  ",NULL,unknown,documentation| fixed,19/04/2019
MixedRealityToolkit-UnityWebScrap,4025,write rc2 release notes  describe the issue this is where we track the things we need to include in rc2 release notes.    breaking changes  - added onpointerdragged() method to imixedrealitypointerhandler. will cause a build error on all custom implementations of the interface that can be safely fixed adding an empty implementation for the new method.,NULL,wiwei,3 - working| documentation,19/04/2019
MixedRealityToolkit-UnityWebScrap,4026,"input simulation doesnt work if speech is not supported on dev machine  describe the bug  camera controls (rotation movement) is not working in editor despite emulation mode being set no none.   to reproduce  steps to reproduce the behavior  1. create an empty project in unity 2018.3.12 2. change platform to uwp 3. enable vr with mixed reality toolkit 4. import mrtk v2 core 5. click add to scene and configure 6. launch project 7. hold right mouse button and move    expected behavior  instead of camera rotating nothing happens.     your setup (please complete the following information)  windows 10 pro unity 2018.3.x (not working on any version) mrtk v2 rc   additional context  this is however working on my home machine. the only difference is my work computer (the one its not working on) i dont have speech recognition and thus get an error on play.   unityexception speech recognition is not supported on this machine.  unityengine.windows.speech.keywordrecognizer..ctor (system.string[] keywords unityengine.windows.speech.confidencelevel minimumconfidence) (at c/buildslave/unity/build/runtime/export/windows/speech.cs221)  microsoft.mixedreality.toolkit.windows.input.windowsspeechinputprovider.enable () (at assets/mixedrealitytoolkit.providers/windowsvoiceinput/windowsspeechinputprovider.cs95)  microsoft.mixedreality.toolkit.mixedrealitytoolkit.registerserviceinternal (system.type interfacetype microsoft.mixedreality.toolkit.imixedrealityservice serviceinstance) (at assets/mixedrealitytoolkit/services/mixedrealitytoolkit.cs843)  microsoft.mixedreality.toolkit.mixedrealitytoolkit.registerserviceinternal[t] (t serviceinstance) (at assets/mixedrealitytoolkit/services/mixedrealitytoolkit.cs858)  microsoft.mixedreality.toolkit.mixedrealitytoolkit.registerservice[t] (system.type concretetype microsoft.mixedreality.toolkit.utilities.supportedplatforms supportedplatforms system.object[] args) (at assets/mixedrealitytoolkit/services/mixedrealitytoolkit.cs199)  microsoft.mixedreality.toolkit.mixedrealitytoolkit.registerdataprovider[t] (system.type concretetype microsoft.mixedreality.toolkit.utilities.supportedplatforms supportedplatforms system.object[] args) (at assets/mixedrealitytoolkit/services/mixedrealitytoolkit.cs280)  microsoft.mixedreality.toolkit.input.mixedrealityinputsystem.enable () (at assets/mixedrealitytoolkit.services/inputsystem/mixedrealityinputsystem.cs219)  microsoft.mixedreality.toolkit.mixedrealitytoolkit.enableallservices () (at assets/mixedrealitytoolkit/services/mixedrealitytoolkit.cs973)  microsoft.mixedreality.toolkit.mixedrealitytoolkit.onenable () (at assets/mixedrealitytoolkit/services/mixedrealitytoolkit.cs772)    is a speech recognition mandatory to emulate the input in edior? ",NULL,lukastoennems,bug,19/04/2019
